# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.1995501483066667E+01 +0.3924936772967179E-02 +0.0000000000000000E+00
+0.2031783328213333E+01 +0.4077603995801690E-02 +0.0000000000000000E+00
+0.2068065173360000E+01 +0.4239495793907705E-02 +0.0000000000000000E+00
+0.2104347018506667E+01 +0.4411721392688361E-02 +0.0000000000000000E+00
+0.2140628863653333E+01 +0.4595584191437449E-02 +0.0000000000000000E+00
+0.2176910708800000E+01 +0.4792627423359791E-02 +0.0000000000000000E+00
+0.2213192553946667E+01 +0.5004693400200010E-02 +0.0000000000000000E+00
+0.2249474399093333E+01 +0.5234001281473163E-02 +0.0000000000000000E+00
+0.2285756244240000E+01 +0.5483250452887741E-02 +0.0000000000000000E+00
+0.2322038089386667E+01 +0.5755759835576871E-02 +0.0000000000000000E+00
+0.2358319934533334E+01 +0.6055658420633691E-02 +0.0000000000000000E+00
+0.2394601779680000E+01 +0.6388150107930628E-02 +0.0000000000000000E+00
+0.2430883624826667E+01 +0.6759888357568529E-02 +0.0000000000000000E+00
+0.2467165469973333E+01 +0.7179516420383378E-02 +0.0000000000000000E+00
+0.2503447315120000E+01 +0.7658462621847264E-02 +0.0000000000000000E+00
+0.2539729160266667E+01 +0.8212137365390896E-02 +0.0000000000000000E+00
+0.2576011005413333E+01 +0.8861777066677113E-02 +0.0000000000000000E+00
+0.2612292850560000E+01 +0.9637350868758884E-02 +0.0000000000000000E+00
+0.2648574695706666E+01 +0.1058223509560415E-01 +0.0000000000000000E+00
+0.2684856540853334E+01 +0.1176080422133377E-01 +0.0000000000000000E+00
+0.2721138386000000E+01 +0.1327052539784950E-01 +0.0000000000000000E+00
+0.2757420231146667E+01 +0.1525931226432401E-01 +0.0000000000000000E+00
+0.2793702076293334E+01 +0.1794116794503697E-01 +0.0000000000000000E+00
+0.2829983921440000E+01 +0.2157496884764733E-01 +0.0000000000000000E+00
+0.2866265766586667E+01 +0.2634513224351180E-01 +0.0000000000000000E+00
+0.2902547611733333E+01 +0.3221399621388453E-01 +0.0000000000000000E+00
+0.2938829456880000E+01 +0.3879177858374750E-01 +0.0000000000000000E+00
+0.2975111302026666E+01 +0.4495683030191980E-01 +0.0000000000000000E+00
+0.3011393147173334E+01 +0.4920658959144086E-01 +0.0000000000000000E+00
+0.3047674992320000E+01 +0.5132484063383508E-01 +0.0000000000000000E+00
+0.3083956837466667E+01 +0.5241994189490043E-01 +0.0000000000000000E+00
+0.3120238682613333E+01 +0.5253601381758945E-01 +0.0000000000000000E+00
+0.3156520527760000E+01 +0.5159752129609712E-01 +0.0000000000000000E+00
+0.3192802372906667E+01 +0.5083185815888605E-01 +0.0000000000000000E+00
+0.3229084218053333E+01 +0.5123029592835384E-01 +0.0000000000000000E+00
+0.3265366063200000E+01 +0.5291649977317764E-01 +0.0000000000000000E+00
+0.3301647908346667E+01 +0.5535266202826079E-01 +0.0000000000000000E+00
+0.3337929753493333E+01 +0.5822144456477420E-01 +0.0000000000000000E+00
+0.3374211598640000E+01 +0.6148316147652699E-01 +0.0000000000000000E+00
+0.3410493443786667E+01 +0.6472369042400110E-01 +0.0000000000000000E+00
+0.3446775288933333E+01 +0.6746023399311664E-01 +0.0000000000000000E+00
+0.3483057134080000E+01 +0.6945412404421537E-01 +0.0000000000000000E+00
+0.3519338979226667E+01 +0.7046961129297769E-01 +0.0000000000000000E+00
+0.3555620824373333E+01 +0.7087505092081897E-01 +0.0000000000000000E+00
+0.3591902669520000E+01 +0.7144119469807962E-01 +0.0000000000000000E+00
+0.3628184514666667E+01 +0.7207808729094856E-01 +0.0000000000000000E+00
+0.3664466359813333E+01 +0.7262918893859283E-01 +0.0000000000000000E+00
+0.3700748204960000E+01 +0.7395246775697745E-01 +0.0000000000000000E+00
+0.3737030050106667E+01 +0.7658042797130751E-01 +0.0000000000000000E+00
+0.3773311895253333E+01 +0.8078411472861938E-01 +0.0000000000000000E+00
+0.3809593740400000E+01 +0.8688988602839590E-01 +0.0000000000000000E+00
+0.3845875585546667E+01 +0.9403635151001236E-01 +0.0000000000000000E+00
+0.3882157430693333E+01 +0.1003299605313517E+00 +0.0000000000000000E+00
+0.3918439275840000E+01 +0.1049633268176644E+00 +0.0000000000000000E+00
+0.3954721120986667E+01 +0.1091805491264584E+00 +0.0000000000000000E+00
+0.3991002966133334E+01 +0.1148204335060406E+00 +0.0000000000000000E+00
+0.4027284811280000E+01 +0.1218732087193257E+00 +0.0000000000000000E+00
+0.4063566656426667E+01 +0.1286108857765226E+00 +0.0000000000000000E+00
+0.4099848501573334E+01 +0.1342193653986125E+00 +0.0000000000000000E+00
+0.4136130346720000E+01 +0.1392719253369460E+00 +0.0000000000000000E+00
+0.4172412191866667E+01 +0.1433035831560506E+00 +0.0000000000000000E+00
+0.4208694037013334E+01 +0.1453398511187055E+00 +0.0000000000000000E+00
+0.4244975882160000E+01 +0.1466486080074937E+00 +0.0000000000000000E+00
+0.4281257727306667E+01 +0.1479987115624816E+00 +0.0000000000000000E+00
+0.4317539572453333E+01 +0.1484547982513050E+00 +0.0000000000000000E+00
+0.4353821417600001E+01 +0.1481352917802744E+00 +0.0000000000000000E+00
+0.4390103262746667E+01 +0.1463862584956416E+00 +0.0000000000000000E+00
+0.4426385107893333E+01 +0.1438831240350526E+00 +0.0000000000000000E+00
+0.4462666953040000E+01 +0.1449966150902619E+00 +0.0000000000000000E+00
+0.4498948798186666E+01 +0.1523099355776384E+00 +0.0000000000000000E+00
+0.4535230643333334E+01 +0.1631944155908780E+00 +0.0000000000000000E+00
+0.4571512488480000E+01 +0.1721579737136707E+00 +0.0000000000000000E+00
+0.4607794333626667E+01 +0.1753083394700970E+00 +0.0000000000000000E+00
+0.4644076178773333E+01 +0.1736172103657551E+00 +0.0000000000000000E+00
+0.4680358023920000E+01 +0.1717680663239422E+00 +0.0000000000000000E+00
+0.4716639869066667E+01 +0.1720332962879470E+00 +0.0000000000000000E+00
+0.4752921714213334E+01 +0.1724298917230701E+00 +0.0000000000000000E+00
+0.4789203559360000E+01 +0.1708148027790153E+00 +0.0000000000000000E+00
+0.4825485404506667E+01 +0.1685744253178374E+00 +0.0000000000000000E+00
+0.4861767249653334E+01 +0.1697968148405099E+00 +0.0000000000000000E+00
+0.4898049094800000E+01 +0.1755895189067356E+00 +0.0000000000000000E+00
+0.4934330939946666E+01 +0.1838626193657086E+00 +0.0000000000000000E+00
+0.4970612785093333E+01 +0.1932722193715382E+00 +0.0000000000000000E+00
+0.5006894630240001E+01 +0.2017240160900748E+00 +0.0000000000000000E+00
+0.5043176475386667E+01 +0.2060383941054769E+00 +0.0000000000000000E+00
+0.5079458320533333E+01 +0.2054457852548980E+00 +0.0000000000000000E+00
+0.5115740165680000E+01 +0.2041259470974780E+00 +0.0000000000000000E+00
+0.5152022010826666E+01 +0.2055138109045336E+00 +0.0000000000000000E+00
+0.5188303855973333E+01 +0.2099518334559960E+00 +0.0000000000000000E+00
+0.5224585701120001E+01 +0.2166342299937170E+00 +0.0000000000000000E+00
+0.5260867546266667E+01 +0.2235183885074278E+00 +0.0000000000000000E+00
+0.5297149391413333E+01 +0.2308415589408531E+00 +0.0000000000000000E+00
+0.5333431236560000E+01 +0.2405141046878467E+00 +0.0000000000000000E+00
+0.5369713081706667E+01 +0.2518632089366071E+00 +0.0000000000000000E+00
+0.5405994926853333E+01 +0.2622936931073638E+00 +0.0000000000000000E+00
+0.5442276772000000E+01 +0.2675466672409130E+00 +0.0000000000000000E+00
+0.5478558617146667E+01 +0.2666570887223964E+00 +0.0000000000000000E+00
+0.5514840462293334E+01 +0.2663235580822861E+00 +0.0000000000000000E+00
+0.5551122307440000E+01 +0.2712263761575057E+00 +0.0000000000000000E+00
+0.5587404152586667E+01 +0.2775912025846681E+00 +0.0000000000000000E+00
+0.5623685997733333E+01 +0.2796172996067541E+00 +0.0000000000000000E+00
+0.5659967842880000E+01 +0.2772813715390936E+00 +0.0000000000000000E+00
+0.5696249688026667E+01 +0.2715389208309485E+00 +0.0000000000000000E+00
+0.5732531533173334E+01 +0.2624062693563345E+00 +0.0000000000000000E+00
+0.5768813378320000E+01 +0.2520026825306593E+00 +0.0000000000000000E+00
+0.5805095223466666E+01 +0.2437900184650345E+00 +0.0000000000000000E+00
+0.5841377068613334E+01 +0.2408801560545550E+00 +0.0000000000000000E+00
+0.5877658913760000E+01 +0.2438067933058191E+00 +0.0000000000000000E+00
+0.5913940758906667E+01 +0.2500181796677173E+00 +0.0000000000000000E+00
+0.5950222604053333E+01 +0.2573014662152152E+00 +0.0000000000000000E+00
+0.5986504449200001E+01 +0.2654376241295620E+00 +0.0000000000000000E+00
+0.6022786294346667E+01 +0.2744608155392704E+00 +0.0000000000000000E+00
+0.6059068139493333E+01 +0.2842313915755026E+00 +0.0000000000000000E+00
+0.6095349984640000E+01 +0.2926346186254202E+00 +0.0000000000000000E+00
+0.6131631829786667E+01 +0.2965915552963733E+00 +0.0000000000000000E+00
+0.6167913674933334E+01 +0.2950567920234071E+00 +0.0000000000000000E+00
+0.6204195520080000E+01 +0.2888208671525984E+00 +0.0000000000000000E+00
+0.6240477365226667E+01 +0.2794200626279484E+00 +0.0000000000000000E+00
+0.6276759210373333E+01 +0.2715879127114293E+00 +0.0000000000000000E+00
+0.6313041055520000E+01 +0.2680731105274731E+00 +0.0000000000000000E+00
+0.6349322900666667E+01 +0.2665488077988198E+00 +0.0000000000000000E+00
+0.6385604745813334E+01 +0.2663473162836690E+00 +0.0000000000000000E+00
+0.6421886590960000E+01 +0.2695404010168479E+00 +0.0000000000000000E+00
+0.6458168436106667E+01 +0.2764972195573433E+00 +0.0000000000000000E+00
+0.6494450281253334E+01 +0.2853944724378911E+00 +0.0000000000000000E+00
+0.6530732126400000E+01 +0.2941299574534343E+00 +0.0000000000000000E+00
+0.6567013971546666E+01 +0.3029875902342904E+00 +0.0000000000000000E+00
+0.6603295816693334E+01 +0.3131095806879249E+00 +0.0000000000000000E+00
+0.6639577661840001E+01 +0.3211828571410034E+00 +0.0000000000000000E+00
+0.6675859506986667E+01 +0.3222683951277672E+00 +0.0000000000000000E+00
+0.6712141352133333E+01 +0.3160207397838379E+00 +0.0000000000000000E+00
+0.6748423197280000E+01 +0.3067122547934042E+00 +0.0000000000000000E+00
+0.6784705042426666E+01 +0.3006650796708708E+00 +0.0000000000000000E+00
+0.6820986887573333E+01 +0.3013787045261757E+00 +0.0000000000000000E+00
+0.6857268732720001E+01 +0.3082664111489518E+00 +0.0000000000000000E+00
+0.6893550577866666E+01 +0.3164200722709610E+00 +0.0000000000000000E+00
+0.6929832423013333E+01 +0.3187587923464610E+00 +0.0000000000000000E+00
+0.6966114268160000E+01 +0.3130781005648017E+00 +0.0000000000000000E+00
+0.7002396113306666E+01 +0.3028394831513354E+00 +0.0000000000000000E+00
+0.7038677958453333E+01 +0.2942944666340451E+00 +0.0000000000000000E+00
+0.7074959803600001E+01 +0.2897838553771138E+00 +0.0000000000000000E+00
+0.7111241648746667E+01 +0.2839833684446548E+00 +0.0000000000000000E+00
+0.7147523493893334E+01 +0.2730060753184794E+00 +0.0000000000000000E+00
+0.7183805339040001E+01 +0.2608012842530245E+00 +0.0000000000000000E+00
+0.7220087184186666E+01 +0.2528853129364195E+00 +0.0000000000000000E+00
+0.7256369029333333E+01 +0.2502837047216251E+00 +0.0000000000000000E+00
+0.7292650874480000E+01 +0.2507860697162179E+00 +0.0000000000000000E+00
+0.7328932719626667E+01 +0.2536967976320886E+00 +0.0000000000000000E+00
+0.7365214564773334E+01 +0.2587664024349378E+00 +0.0000000000000000E+00
+0.7401496409919999E+01 +0.2629282330812368E+00 +0.0000000000000000E+00
+0.7437778255066666E+01 +0.2626652711253415E+00 +0.0000000000000000E+00
+0.7474060100213334E+01 +0.2586116434828766E+00 +0.0000000000000000E+00
+0.7510341945360000E+01 +0.2553136445665113E+00 +0.0000000000000000E+00
+0.7546623790506667E+01 +0.2565601247859808E+00 +0.0000000000000000E+00
+0.7582905635653334E+01 +0.2620207451996562E+00 +0.0000000000000000E+00
+0.7619187480800000E+01 +0.2683149557319094E+00 +0.0000000000000000E+00
+0.7655469325946667E+01 +0.2724901427041629E+00 +0.0000000000000000E+00
+0.7691751171093334E+01 +0.2738835622844346E+00 +0.0000000000000000E+00
+0.7728033016239999E+01 +0.2735700114177017E+00 +0.0000000000000000E+00
+0.7764314861386667E+01 +0.2716376526990534E+00 +0.0000000000000000E+00
+0.7800596706533335E+01 +0.2683353917690958E+00 +0.0000000000000000E+00
+0.7836878551680000E+01 +0.2655702576757056E+00 +0.0000000000000000E+00
+0.7873160396826667E+01 +0.2634839077006937E+00 +0.0000000000000000E+00
+0.7909442241973334E+01 +0.2607435738372973E+00 +0.0000000000000000E+00
+0.7945724087120000E+01 +0.2571147768628164E+00 +0.0000000000000000E+00
+0.7982005932266667E+01 +0.2540375618901886E+00 +0.0000000000000000E+00
+0.8018287777413333E+01 +0.2518816466547071E+00 +0.0000000000000000E+00
+0.8054569622560001E+01 +0.2495343313049879E+00 +0.0000000000000000E+00
+0.8090851467706667E+01 +0.2465568576925415E+00 +0.0000000000000000E+00
+0.8127133312853333E+01 +0.2442265628666502E+00 +0.0000000000000000E+00
+0.8163415157999999E+01 +0.2451826214784463E+00 +0.0000000000000000E+00
+0.8199697003146667E+01 +0.2498138978169657E+00 +0.0000000000000000E+00
+0.8235978848293334E+01 +0.2579560680570445E+00 +0.0000000000000000E+00
+0.8272260693440000E+01 +0.2693494817440057E+00 +0.0000000000000000E+00
+0.8308542538586668E+01 +0.2800408403911833E+00 +0.0000000000000000E+00
+0.8344824383733334E+01 +0.2850586688405997E+00 +0.0000000000000000E+00
+0.8381106228880000E+01 +0.2843717311023188E+00 +0.0000000000000000E+00
+0.8417388074026668E+01 +0.2813015806310241E+00 +0.0000000000000000E+00
+0.8453669919173333E+01 +0.2787732238583039E+00 +0.0000000000000000E+00
+0.8489951764320001E+01 +0.2767451194864164E+00 +0.0000000000000000E+00
+0.8526233609466667E+01 +0.2742955160886978E+00 +0.0000000000000000E+00
+0.8562515454613333E+01 +0.2744949568218845E+00 +0.0000000000000000E+00
+0.8598797299760001E+01 +0.2803085891704949E+00 +0.0000000000000000E+00
+0.8635079144906666E+01 +0.2887282048047340E+00 +0.0000000000000000E+00
+0.8671360990053333E+01 +0.2945686404825046E+00 +0.0000000000000000E+00
+0.8707642835200001E+01 +0.2975972031307894E+00 +0.0000000000000000E+00
+0.8743924680346666E+01 +0.2988761364760893E+00 +0.0000000000000000E+00
+0.8780206525493334E+01 +0.2969531023697833E+00 +0.0000000000000000E+00
+0.8816488370640000E+01 +0.2917305882204766E+00 +0.0000000000000000E+00
+0.8852770215786666E+01 +0.2847994410289565E+00 +0.0000000000000000E+00
+0.8889052060933334E+01 +0.2772196292231361E+00 +0.0000000000000000E+00
+0.8925333906080001E+01 +0.2694079625672707E+00 +0.0000000000000000E+00
+0.8961615751226667E+01 +0.2632906286480147E+00 +0.0000000000000000E+00
+0.8997897596373333E+01 +0.2607600569655693E+00 +0.0000000000000000E+00
+0.9034179441519999E+01 +0.2632256679355505E+00 +0.0000000000000000E+00
+0.9070461286666667E+01 +0.2698526775360655E+00 +0.0000000000000000E+00
+0.9106743131813333E+01 +0.2774391682695918E+00 +0.0000000000000000E+00
+0.9143024976960000E+01 +0.2840087613936577E+00 +0.0000000000000000E+00
+0.9179306822106668E+01 +0.2884188008103274E+00 +0.0000000000000000E+00
+0.9215588667253334E+01 +0.2894981209647183E+00 +0.0000000000000000E+00
+0.9251870512400000E+01 +0.2885455308864469E+00 +0.0000000000000000E+00
+0.9288152357546666E+01 +0.2864855730823215E+00 +0.0000000000000000E+00
+0.9324434202693334E+01 +0.2819575808206519E+00 +0.0000000000000000E+00
+0.9360716047840000E+01 +0.2758186641532863E+00 +0.0000000000000000E+00
+0.9396997892986667E+01 +0.2712070499526933E+00 +0.0000000000000000E+00
+0.9433279738133335E+01 +0.2697032300766773E+00 +0.0000000000000000E+00
+0.9469561583279999E+01 +0.2705821538994906E+00 +0.0000000000000000E+00
+0.9505843428426667E+01 +0.2716026074677046E+00 +0.0000000000000000E+00
+0.9542125273573335E+01 +0.2712184968736358E+00 +0.0000000000000000E+00
+0.9578407118720000E+01 +0.2725126913388213E+00 +0.0000000000000000E+00
+0.9614688963866667E+01 +0.2781189985667184E+00 +0.0000000000000000E+00
+0.9650970809013334E+01 +0.2856419789459049E+00 +0.0000000000000000E+00
+0.9687252654160000E+01 +0.2900019875822567E+00 +0.0000000000000000E+00
+0.9723534499306668E+01 +0.2878720454078227E+00 +0.0000000000000000E+00
+0.9759816344453332E+01 +0.2810562942022046E+00 +0.0000000000000000E+00
+0.9796098189600000E+01 +0.2747315217033876E+00 +0.0000000000000000E+00
+0.9832380034746667E+01 +0.2716341620766096E+00 +0.0000000000000000E+00
+0.9868661879893333E+01 +0.2714321836785922E+00 +0.0000000000000000E+00
+0.9904943725040001E+01 +0.2731591094148242E+00 +0.0000000000000000E+00
+0.9941225570186667E+01 +0.2756912239713248E+00 +0.0000000000000000E+00
+0.9977507415333333E+01 +0.2775833207760527E+00 +0.0000000000000000E+00
+0.1001378926048000E+02 +0.2771567018103340E+00 +0.0000000000000000E+00
+0.1005007110562667E+02 +0.2743059803347270E+00 +0.0000000000000000E+00
+0.1008635295077333E+02 +0.2722653129318057E+00 +0.0000000000000000E+00
+0.1012263479592000E+02 +0.2751249810629465E+00 +0.0000000000000000E+00
+0.1015891664106667E+02 +0.2829679797731683E+00 +0.0000000000000000E+00
+0.1019519848621333E+02 +0.2921093397393600E+00 +0.0000000000000000E+00
+0.1023148033136000E+02 +0.2995859470658235E+00 +0.0000000000000000E+00
+0.1026776217650667E+02 +0.3065087361363556E+00 +0.0000000000000000E+00
+0.1030404402165333E+02 +0.3145655058989789E+00 +0.0000000000000000E+00
+0.1034032586680000E+02 +0.3227770869478873E+00 +0.0000000000000000E+00
+0.1037660771194667E+02 +0.3285721445099405E+00 +0.0000000000000000E+00
+0.1041288955709333E+02 +0.3296137739447676E+00 +0.0000000000000000E+00
+0.1044917140224000E+02 +0.3257025952886272E+00 +0.0000000000000000E+00
+0.1048545324738667E+02 +0.3207338948377822E+00 +0.0000000000000000E+00
+0.1052173509253333E+02 +0.3172515245819564E+00 +0.0000000000000000E+00
+0.1055801693768000E+02 +0.3152490366469550E+00 +0.0000000000000000E+00
+0.1059429878282667E+02 +0.3169539901258689E+00 +0.0000000000000000E+00
+0.1063058062797333E+02 +0.3237472456117915E+00 +0.0000000000000000E+00
+0.1066686247312000E+02 +0.3330308147449388E+00 +0.0000000000000000E+00
+0.1070314431826667E+02 +0.3410243758730568E+00 +0.0000000000000000E+00
+0.1073942616341333E+02 +0.3458476004710411E+00 +0.0000000000000000E+00
+0.1077570800856000E+02 +0.3473626975191047E+00 +0.0000000000000000E+00
+0.1081198985370667E+02 +0.3467004665423268E+00 +0.0000000000000000E+00
+0.1084827169885333E+02 +0.3450156889158678E+00 +0.0000000000000000E+00
+0.1088455354400000E+02 +0.3419006844312459E+00 +0.0000000000000000E+00
+0.1092083538914667E+02 +0.3366375793932769E+00 +0.0000000000000000E+00
+0.1095711723429333E+02 +0.3287627914329874E+00 +0.0000000000000000E+00
+0.1099339907944000E+02 +0.3197697844565564E+00 +0.0000000000000000E+00
+0.1102968092458667E+02 +0.3116397956568726E+00 +0.0000000000000000E+00
+0.1106596276973333E+02 +0.3035094702814919E+00 +0.0000000000000000E+00
+0.1110224461488000E+02 +0.2956117746159291E+00 +0.0000000000000000E+00
+0.1113852646002667E+02 +0.2915470619697703E+00 +0.0000000000000000E+00
+0.1117480830517333E+02 +0.2939998439331441E+00 +0.0000000000000000E+00
+0.1121109015032000E+02 +0.3019814074856613E+00 +0.0000000000000000E+00
+0.1124737199546667E+02 +0.3111505014952708E+00 +0.0000000000000000E+00
+0.1128365384061333E+02 +0.3160375118934048E+00 +0.0000000000000000E+00
+0.1131993568576000E+02 +0.3151107884112625E+00 +0.0000000000000000E+00
+0.1135621753090667E+02 +0.3110726421582755E+00 +0.0000000000000000E+00
+0.1139249937605333E+02 +0.3059137437126748E+00 +0.0000000000000000E+00
+0.1142878122120000E+02 +0.2999386478260356E+00 +0.0000000000000000E+00
+0.1146506306634667E+02 +0.2943168490481832E+00 +0.0000000000000000E+00
+0.1150134491149333E+02 +0.2907313235575867E+00 +0.0000000000000000E+00
+0.1153762675664000E+02 +0.2893101275333447E+00 +0.0000000000000000E+00
+0.1157390860178667E+02 +0.2894448622352320E+00 +0.0000000000000000E+00
+0.1161019044693333E+02 +0.2900015372318147E+00 +0.0000000000000000E+00
+0.1164647229208000E+02 +0.2899319781810550E+00 +0.0000000000000000E+00
+0.1168275413722667E+02 +0.2899620164603209E+00 +0.0000000000000000E+00
+0.1171903598237333E+02 +0.2913563784495085E+00 +0.0000000000000000E+00
+0.1175531782752000E+02 +0.2942814185287205E+00 +0.0000000000000000E+00
+0.1179159967266667E+02 +0.2990439146436926E+00 +0.0000000000000000E+00
+0.1182788151781333E+02 +0.3052081522058847E+00 +0.0000000000000000E+00
+0.1186416336296000E+02 +0.3123357583432044E+00 +0.0000000000000000E+00
+0.1190044520810667E+02 +0.3205791848941619E+00 +0.0000000000000000E+00
+0.1193672705325333E+02 +0.3266344181866948E+00 +0.0000000000000000E+00
+0.1197300889840000E+02 +0.3253330075712198E+00 +0.0000000000000000E+00
+0.1200929074354667E+02 +0.3163811321952084E+00 +0.0000000000000000E+00
+0.1204557258869333E+02 +0.3057595475532571E+00 +0.0000000000000000E+00
+0.1208185443384000E+02 +0.2979960720014788E+00 +0.0000000000000000E+00
+0.1211813627898667E+02 +0.2934752306600768E+00 +0.0000000000000000E+00
+0.1215441812413333E+02 +0.2901331206426569E+00 +0.0000000000000000E+00
+0.1219069996928000E+02 +0.2846062985183609E+00 +0.0000000000000000E+00
+0.1222698181442667E+02 +0.2767896893188585E+00 +0.0000000000000000E+00
+0.1226326365957333E+02 +0.2710019536151017E+00 +0.0000000000000000E+00
+0.1229954550472000E+02 +0.2703185406400737E+00 +0.0000000000000000E+00
+0.1233582734986667E+02 +0.2742562805153373E+00 +0.0000000000000000E+00
+0.1237210919501333E+02 +0.2810115523827523E+00 +0.0000000000000000E+00
+0.1240839104016000E+02 +0.2884930626342452E+00 +0.0000000000000000E+00
+0.1244467288530667E+02 +0.2950846987529055E+00 +0.0000000000000000E+00
